edge
-inf
-0.00465925114045802
-0.002683296145908153
-0.0013393893201076963
-0.0003623837021559477
0.0005766566520497027
0.0015185584364114726
0.0024743372539812627
0.003730675778765094
0.005673299056424627
inf
