Price,Open,High,Low,Close,Volume
Ticker,,,,,,
,,,,,,
2000-01-03,55.82783178522275,56.679423098421296,53.6501924011177,54.01516342163086,615855
2000-01-04,55.231717248784086,55.231717248784086,48.905616760253906,48.905616760253906,1691700
2000-01-05,48.05400708704748,48.54063179994406,46.22917137488112,47.25107955932617,1563735
2000-01-06,47.202421364771446,47.202421364771446,45.29242681335738,46.71580123901367,1641215
2000-01-07,46.472488855735925,46.71580123901367,45.0247827276721,46.71580123901367,1360530
2000-01-10,47.202439753631914,50.29249755123182,47.19027621808839,48.686641693115234,2381515
2000-01-11,49.635536193847656,50.4871272196887,48.90560368072547,49.635536193847656,1157955
2000-01-12,49.46523529134042,52.55529292533662,49.270586247353215,51.825355529785156,1444595
2000-01-13,52.06867050817234,55.316882097439645,51.70370411318038,54.98841094970703,1356875
2000-01-14,55.47499528671665,57.51881134219745,53.43117923123584,57.17817687988281,1059010
2000-01-17,57.05656749175509,57.66484644309235,55.742682729282556,56.569942474365234,834585
2000-01-18,56.92273281688652,56.92273281688652,52.47013206143435,54.25846862792969,927620
2000-01-19,52.859409354444246,53.61367349171368,52.43361156538132,53.52851486206055,747945
2000-01-20,54.98839720442952,54.98839720442952,51.703691188970545,53.89349365234375,1666055
2000-01-21,53.16357349352622,53.40688596660769,50.328991767606034,52.67694854736328,1833120
2000-01-24,52.08083250638728,52.89592387048607,51.39955857996521,52.19032287597656,824065
2000-01-25,51.11973728102263,51.703684216453915,50.547953876397166,51.09540557861328,592380
2000-01-26,50.912920130942005,51.87400149252166,50.876424897726835,51.09540557861328,534475
2000-01-27,50.98593106445978,51.92268101440198,50.85210898006815,51.21707534790039,1080090
2000-01-28,51.21707131816031,51.8253500969546,49.84236461946032,51.33872985839844,629910
2000-01-31,50.474991745053586,50.53581871482447,49.392251263610426,50.00053024291992,773295
2000-02-01,50.60880922222941,50.60880922222941,48.90563086464303,50.00053024291992,743770
2000-02-02,50.59663074991014,52.19032287597656,49.696376084309506,52.19032287597656,1266095
2000-02-03,52.31197916166469,54.38012810319266,51.8861858387615,53.63802719116211,940870
2000-02-04,53.698863318437965,54.745103822915,52.61612756313497,53.65019989013672,718850
2000-02-07,53.65018521643443,53.77184375391308,52.57961793141439,53.22439193725586,541500
2000-02-08,52.92026856831599,55.049244890029854,52.79861463482381,54.501792907714844,661910
2000-02-09,53.89348405010631,54.02730608716234,50.487124753905896,52.29979705810547,1074740
2000-02-10,51.46038532889283,51.46038532889283,47.55523656360328,47.7133903503418,2134190
2000-02-11,48.6622873606862,49.793685913085945,47.895855035332126,49.79368591308594,1972905
2000-02-14,49.02725598596786,49.79368834881303,48.66228974106936,49.69636154174805,645765
2000-02-15,49.635548711966656,49.696375663267816,48.054024774142015,48.38249588012695,738530
2000-02-16,49.45306496796718,49.513891915713536,47.32408931125418,48.78395462036133,995870
2000-02-17,48.90561496500954,49.148927405790445,47.4579084948025,48.05402374267578,1110390
2000-02-18,48.41899525075452,48.5771490502602,44.03938941249907,45.76689910888672,1922805
2000-02-21,44.769321066697614,44.769321066697614,42.70117211160143,44.52600860595703,905375
2000-02-22,45.0126419593548,45.523594045903984,43.96640143074449,44.100223541259766,1208000
2000-02-23,44.30703428724172,44.76932756567814,43.917736149863636,44.28270721435547,1003730
2000-02-24,45.13427534072136,47.19026021010424,44.890967585990225,45.47491455078125,1268805
2000-02-25,46.47249637876731,48.17567405582882,46.229183956101814,47.89586639404297,842805
2000-02-28,47.08076968231071,47.445735953795705,45.56007301712495,46.8496208190918,1549300
2000-02-29,47.43358083266964,47.4457443661967,46.21702328481844,46.898292541503906,901905
2000-03-01,46.6671463119561,46.7766366722817,45.3775936948767,46.6793098449707,730665
2000-03-02,46.22917874905714,46.56981331794223,45.13427529078661,46.10752487182617,801500
2000-03-03,44.78148863654646,45.49925783358447,43.79607527223352,44.404354095458984,1242345
2000-03-06,44.39219371544707,44.51384763241722,42.70117456844551,43.37028503417969,1451610
2000-03-07,43.06613790368274,46.715810450069455,42.95664754165919,45.620906829833984,2170085
2000-03-08,45.109962350294424,46.715818164628594,44.50168349211332,45.21944808959961,772800
2000-03-09,47.44573237104799,47.81069861497346,45.888540588540614,46.58197784423828,2363795
2000-03-10,48.29732373341649,51.095404479113164,48.29732373341649,50.730438232421875,2945760
