edge
-inf
-0.008035304198867438
-0.004658041154464869
-0.0024713240883316107
-0.0007879908905297028
0.0006979884679631143
0.0021513439960147455
0.0038182910474494607
0.00569770559060651
0.008640349389758925
inf
