edge
-inf
-0.005433066688397501
-0.0032531571818846063
-0.0017731994318513833
-0.0006724972877546787
0.0003627483016164318
0.0013889572905518308
0.002585571436944732
0.00394117542416897
0.006038571358852973
inf
