edge
-inf
-0.0063517868622880455
-0.003613407165624658
-0.0019161987031488933
-0.0005794002250689885
0.0006579292295590342
0.0019352666470838983
0.003192139908565746
0.004595808208477315
0.006784112571794858
inf
