edge
-inf
-0.005491288003950173
-0.002886780530992872
-0.0013310806375424757
-0.00010530521594967829
0.0010139792760091484
0.0019851926398610307
0.0030303955499401823
0.004265433183381822
0.006332414668281912
inf
