Price,Open,High,Low,Close,Volume
Ticker,,,,,,
,,,,,,
1986-03-13,0.053846604823183805,0.06176529461024812,0.053846604823183805,0.059125326573848724,1031788800
1986-03-14,0.059125357391230114,0.06229319925384189,0.059125357391230114,0.061236847192049026,308160000
1986-03-17,0.06123680197440161,0.06282102531659851,0.06123680197440161,0.0622931532561779,133171200
1986-03-18,0.062293190392822814,0.06282106276793929,0.0601810937310599,0.060708966106176376,67766400
1986-03-19,0.060708963541219955,0.061236835894033795,0.05912534648277843,0.05965321883559227,47894400
1986-03-20,0.059653226363882435,0.059653226363882435,0.0575417366861552,0.058069609105587006,58435200
1986-03-21,0.058069613015206155,0.0591253579251493,0.0554302507403483,0.05648599565029144,59990400
1986-03-24,0.05648599583993712,0.05648599583993712,0.05437450601296173,0.05490237846970558,65289600
1986-03-25,0.05490237712732499,0.05595812201499939,0.0543745046834878,0.05595812201499939,32083200
1986-03-26,0.05595808564056867,0.05806957404338679,0.05543021353986414,0.057541701942682266,22752000
1986-03-27,0.05754171227290454,0.05859745666384697,0.05754171227290454,0.05859745666384697,16848000
1986-03-31,0.05859748152501882,0.05859748152501882,0.05701386426672339,0.058069609105587006,12873600
1986-04-01,0.05806957404338679,0.05806957404338679,0.057541701942682266,0.057541701942682266,11088000
1986-04-02,0.0575417366861552,0.05912535394445063,0.0575417366861552,0.058069609105587006,27014400
1986-04-03,0.05859745666384697,0.060181073250260606,0.05859745666384697,0.05859745666384697,23040000
1986-04-04,0.05859745666384697,0.05912532885931818,0.05859745666384697,0.05859745666384697,26582400
1986-04-07,0.05859744614409133,0.05912531824479585,0.0564859577412732,0.057541701942682266,16560000
1986-04-08,0.0575417366861552,0.05912535394445063,0.0575417366861552,0.058069609105587006,10252800
1986-04-09,0.05806958222371574,0.05965319874891522,0.05806958222371574,0.059125326573848724,12153600
1986-04-10,0.05912534648277843,0.060181091188406116,0.05806960177715075,0.05965321883559227,13881600
1986-04-11,0.0601810937310599,0.06176531801770634,0.0601810937310599,0.060708966106176376,17222400
1986-04-14,0.0607089747418443,0.06176532680363716,0.0607089747418443,0.061236847192049026,12153600
1986-04-15,0.06123684719204903,0.06123684719204903,0.059125357391230114,0.061236847192049026,9302400
1986-04-16,0.06123685183325547,0.06387682144574863,0.06070897934304272,0.06334894895553589,31910400
1986-04-17,0.06334893531313306,0.06387680768966675,0.06334893531313306,0.06387680768966675,22003200
1986-04-18,0.06387679862986534,0.06387679862986534,0.06123682996033141,0.06176530942320824,21628800
1986-04-21,0.06176530942320824,0.06229318172487251,0.06018108535700286,0.06176530942320824,22924800
1986-04-22,0.06176531801770634,0.06176531801770634,0.06070896610617637,0.060708966106176376,15552000
1986-04-23,0.060708946734269506,0.06123681894094472,0.06018107452759429,0.06097288057208061,15609600
1986-04-24,0.060972866405157526,0.06809974896598588,0.06070893262867091,0.06704400479793549,62352000
1986-04-25,0.0675719063672625,0.07417091972357448,0.0675719063672625,0.07126761972904205,85795200
1986-04-28,0.07126759885285557,0.07232334317232907,0.07073911953206952,0.07179547101259232,28886400
1986-04-29,0.07179550708858701,0.07179550708858701,0.06915553780231526,0.06968341022729874,30326400
1986-04-30,0.06968341413577722,0.07021128659036857,0.06651617940822913,0.06809979677200317,30902400
1986-05-01,0.06809974896598588,0.06809974896598588,0.0659882606298851,0.06704400479793549,54345600
1986-05-02,0.06704400479793549,0.06809974896598588,0.06651613271391028,0.06704400479793549,20246400
1986-05-05,0.06704403327319142,0.06704403327319142,0.06651616096496582,0.06651616096496582,3254400
1986-05-06,0.06704400479793549,0.06809974896598588,0.06704400479793549,0.06704400479793549,9734400
1986-05-07,0.06704400479793549,0.06757187688196067,0.0659882606298851,0.06704400479793549,5155200
1986-05-08,0.06704405069134342,0.06757192313671112,0.06651617824597571,0.06757192313671112,3542400
1986-05-09,0.06757187688196067,0.06757187688196067,0.06704400479793549,0.06704400479793549,6076800
1986-05-12,0.06704405069134342,0.06915554047281423,0.06704405069134342,0.06757192313671112,10483200
1986-05-13,0.06757192431741182,0.06862766922659452,0.06757192431741182,0.06809979677200317,3830400
1986-05-14,0.06809979558207882,0.06809979558207882,0.06757192313671112,0.06757192313671112,9302400
1986-05-15,0.06757192313671112,0.06862766802744653,0.06757192313671112,0.06757192313671112,3801600
