edge
-inf
-0.0061564096118966296
-0.0035522799079432442
-0.0017852424880047187
-0.0005240878228601623
0.0007079037808301837
0.0018511092139647314
0.003131218192479066
0.004655464426160698
0.007016340689301893
inf
