edge
-inf
-0.005999505291501169
-0.0035284435757620943
-0.0018630849347722252
-0.0006566175675945034
0.00041587499727841013
0.0014877478080869689
0.002626848755260895
0.004112286391384639
0.0064891433112197455
inf
