edge
-inf
-0.007893394347896975
-0.0048493650775946915
-0.0025778424837271533
-0.0008411797693901202
0.0007396509001967645
0.0022641234144891065
0.003971022686392092
0.006246052496750111
0.009781094047013009
inf
