Price,Open,High,Low,Close,Volume
Ticker,,,,,,
,,,,,,
1996-11-08,7.446937090781086,7.446937090781086,7.430988311767578,7.430988311767578,767000
1996-11-11,7.438759909468438,7.442849480634334,7.394593632885086,7.410951137542725,260000
1996-11-12,7.426899161274588,7.495193354764098,7.398681669113268,7.466976642608643,1066000
1996-11-13,7.501736440114339,7.501736440114339,7.438758769821051,7.455116271972656,793000
1996-11-14,7.444891826176102,7.479243278503418,7.415038666890831,7.479243278503418,351000
1996-11-15,7.487015436085693,7.540996525150657,7.471065875221023,7.540178298950195,624000
1996-11-18,7.513595333540176,7.599883474288132,7.510732712283272,7.5516276359558105,624000
1996-11-19,7.55939631353027,7.583524227142334,7.48946569034545,7.583524227142334,442000
1996-11-20,7.559398826405818,7.607654669671028,7.4604332414026935,7.463704586029053,546000
1996-11-21,7.48701460349408,7.48701460349408,7.440394435394012,7.471065044403076,286000
1996-11-22,7.455118185880834,7.529955863952637,7.43630678057511,7.529955863952637,312000
1996-11-25,7.567575589607221,7.764688491821289,7.567575589607221,7.764688491821289,1040000
1996-11-26,7.800678212061159,8.003925126495652,7.800678212061159,7.889828205108643,2015000
1996-11-27,7.864882173951679,7.873061315011677,7.812945486227094,7.82071590423584,455000
1996-11-28,7.833393337381891,8.061995103926199,7.832983834324893,8.042774200439453,923000
1996-11-29,8.066085481791347,8.066085481791347,8.00188007606269,8.052998542785645,624000
1996-12-02,8.050136555530775,8.202674521536425,8.017830268580367,8.175683975219727,702000
1996-12-03,8.275057477044768,8.653333811219072,8.275057477044768,8.65251636505127,1781000
1996-12-04,8.524514225587545,8.641064253583869,8.412053768047947,8.59935188293457,1118000
1996-12-05,8.57276955850078,8.757614544197619,8.440270759555153,8.443951606750488,1417000
1996-12-06,8.2431574728279,8.436180810276069,7.929494549474625,8.291413307189941,1495000
1996-12-09,8.363796589160318,8.566634727294568,8.363796589160318,8.556819915771484,494000
1996-12-10,8.616118672467334,8.6811415150943,8.604259464443288,8.612847328186035,442000
1996-12-11,8.516336956142837,8.556822382843192,8.33967107779736,8.366252899169922,611000
1996-12-12,8.443950380411694,8.443950380411694,8.279144546705883,8.299182891845703,403000
1996-12-13,8.194902810766715,8.205126347304756,8.06608484637689,8.162595748901367,663000
1996-12-16,8.09839377957255,8.282420617529256,8.09839377957255,8.275059700012207,286000
1996-12-17,8.17895609452522,8.20144834858613,8.154419444643334,8.194496154785156,481000
1996-12-18,8.234976720746491,8.243155859208127,8.174861691065189,8.210848808288574,312000
1996-12-19,8.182225186445347,8.243158461208985,8.138467639869415,8.241522789001465,455000
1996-12-20,8.283234828233775,8.508565240909894,8.283234828233775,8.404692649841309,845000
1996-12-23,8.443953094480172,8.484438520733123,8.443953094480172,8.475441932678223,104000
1996-12-24,8.475441932678223,8.475441932678223,8.475441932678223,8.475441932678223,0
1996-12-25,8.475441932678223,8.475441932678223,8.475441932678223,8.475441932678223,0
1996-12-26,8.475441932678223,8.475441932678223,8.475441932678223,8.475441932678223,0
1996-12-27,8.524513563584161,8.540463121128507,8.461944622466339,8.486072540283203,195000
1996-12-30,8.556822849009922,8.635340588104414,8.556822849009922,8.60507869720459,182000
1996-12-31,8.60507869720459,8.60507869720459,8.60507869720459,8.60507869720459,0
1997-01-01,8.60507869720459,8.60507869720459,8.60507869720459,8.60507869720459,0
1997-01-02,8.452129888271607,8.556411977769208,8.395695691843637,8.460309028625488,429000
1997-01-03,8.524513806169379,8.524513806169379,8.428002132155452,8.492207527160645,572000
1997-01-06,8.564591499481056,8.60507692002569,8.347440227452601,8.469305992126465,598000
1997-01-07,8.407964491290072,8.432910637945744,8.37974700015707,8.412054061889648,624000
1997-01-08,8.443951653103378,8.564591245091446,8.403874176777519,8.532692909240723,1170000
1997-01-09,8.508565500152486,8.572770118713379,8.452130519504014,8.572770118713379,884000
1997-01-10,8.645153483112349,8.733486797483655,8.489344988886351,8.5404634475708,1586000
1997-01-13,8.645154159067479,8.713448350329198,8.633294950287462,8.67705249786377,650000
1997-01-14,8.70159091917921,8.966998100280762,8.642702806302925,8.966998100280762,1040000
1997-01-15,9.04306051549247,9.047149305937994,8.765793410935123,8.798100471496582,754000
1997-01-16,8.7657945737726,8.795239016924699,8.68523244321229,8.696682929992676,351000
