edge
-inf
-0.004695666434925863
-0.0027561138206976536
-0.0014877747322643298
-0.0003992353914037296
0.0005363071129725628
0.0014383711694895074
0.0024400652919643853
0.003716234597167609
0.005543565109294886
inf
