edge
-inf
-0.0076189286866130915
-0.0042716184595994276
-0.0021841204167047114
-0.0006707752476050547
0.0006320461301801304
0.0019102949227360556
0.0032681698252089134
0.005023957425832164
0.007557951845298918
inf
