edge
-inf
-0.007905223064992585
-0.004429527840093837
-0.0023599157371269118
-0.0008423741471607131
0.0004988517215497113
0.001873849782152903
0.0033785120452800486
0.0051945461419776505
0.008041329979944688
inf
