Price,Open,High,Low,Close,Volume
Ticker,,,,,,
,,,,,,
1996-01-01,0.4673564468790316,0.4683900475502014,0.4650600276356877,0.4683900475502014,204800
1996-01-02,0.4673564847211313,0.46965353492897616,0.4664957523345947,0.4664957523345947,204800
1996-01-03,0.469653457403183,0.469653457403183,0.469653457403183,0.469653457403183,102400
1996-01-04,0.4650599377207749,0.46735635652012814,0.4650599377207749,0.4665526747703552,307200
1996-01-05,0.4610406458377838,0.4610406458377838,0.4610406458377838,0.4610406458377838,51200
1996-01-08,0.46104074061505024,0.46505984946607876,0.4616151693558826,0.46391162276268005,358400
1996-01-09,0.4639119191286671,0.4593190093809328,0.45357731150411484,0.458744615316391,870400
1996-01-10,0.4587444897901447,0.45587364163728583,0.4535771873917974,0.4547254145145416,358400
1996-01-11,0.458170037530061,0.4650599956512451,0.45472539138032503,0.4650599956512451,819200
1996-01-12,0.4627637241792938,0.4627637241792938,0.4593190416266648,0.46247678995132446,358400
1996-01-15,0.456448161448483,0.46161546527214725,0.456448161448483,0.45730945467948914,307200
1996-01-16,0.45730949917117414,0.4593190550804138,0.4191282873282489,0.4593190550804138,358400
1996-01-17,0.45931889520307057,0.46046712235457693,0.45357719875352814,0.4549553096294403,768000
1996-01-18,0.4549553407046986,0.4564480781555176,0.4524290025047212,0.4564480781555176,204800
1996-01-19,0.4535773924650885,0.4535773924650885,0.45156783639709325,0.45185473561286926,512000
1996-01-22,0.453577229734656,0.4564480781555176,0.453577229734656,0.4564480781555176,204800
1996-01-23,0.4512806227216705,0.45931877130600807,0.4512806227216705,0.4550122022628784,665600
1996-01-24,0.45501218626131046,0.4530026316642762,0.4426680297598139,0.4530026316642761,409600
1996-01-25,0.4532904426533984,0.4532904426533984,0.4512809216976166,0.4512809216976166,102400
1996-01-26,0.4512809216976166,0.4512809216976166,0.4512809216976166,0.4512809216976166,0
1996-01-29,0.4501326037885484,0.4501326037885484,0.44869688153266907,0.44869688153266907,102400
1996-01-30,0.4486968911736008,0.45587375044433304,0.45357729565073135,0.45415109395980835,1433600
1996-01-31,0.45415115501855324,0.4593190550804138,0.4512809015299808,0.4593190550804138,460800
1996-02-01,0.4593189549115155,0.4765428900718689,0.4593189549115155,0.4765428900718689,819200
1996-02-02,0.4765427683310129,0.49376729482641046,0.4765427683310129,0.4937102794647217,2355200
1996-02-05,0.493710305745048,0.49491554817832667,0.48234213587544306,0.49376732110977173,819200
1996-02-06,0.4937673247742375,0.5196044314736148,0.4937673247742375,0.5052507519721985,1382400
1996-02-07,0.5052506623486491,0.4960642866695828,0.49032259161071323,0.49181532859802246,972800
1996-02-08,0.4995092482603749,0.5224748849868774,0.4995092482603749,0.5224748849868774,768000
1996-02-09,0.522474774831971,0.5454410374951424,0.4880263094834584,0.5423979163169861,1382400
1996-02-12,0.5423978416752719,0.5500338358680917,0.5339581305509311,0.5362545847892761,819200
1996-02-13,0.5511826311838905,0.5626654624938965,0.5511826311838905,0.5626654624938965,2048000
1996-02-14,0.5626655483244458,0.5885020278428708,0.5592202708782672,0.5839091539382935,972800
1996-02-15,0.5839091263365762,0.5913728833700111,0.562665521726926,0.5894209742546082,2201600
1996-02-16,0.5894209953710016,0.5971146013674604,0.5675459105834151,0.5910859704017639,2764800
1996-02-19,0.5910858710157985,0.5798899741226515,0.5775929243259491,0.5788564085960388,1024000
1996-02-20,0.57885645887449,0.5770191763186642,0.5695554196245125,0.5696700811386108,614400
1996-02-21,0.5696700811386108,0.5696700811386108,0.5696700811386108,0.5696700811386108,0
1996-02-22,0.569669958486597,0.5718517507637205,0.5651340663090506,0.5652487277984619,307200
1996-02-23,0.5652488286240321,0.5707036256790161,0.5649619295466312,0.5707036256790161,153600
1996-02-26,0.5707036161034292,0.5741482973098755,0.5681196671579927,0.5741482973098755,204800
1996-02-27,0.5741482069188117,0.5597945297804355,0.5454408526420593,0.5454408526420593,153600
1996-02-28,0.5454409685961586,0.546589195728302,0.546589195728302,0.546589195728302,51200
1996-02-29,0.5465893039611508,0.5396993440687244,0.5374029243929624,0.5385511517524719,460800
1996-03-01,0.5385512163631632,0.5454411420389259,0.5282166081956089,0.5425702929496765,512000
1996-03-04,0.5454411676484142,0.5511828660964966,0.5454411676484142,0.5511828660964966,153600
