Price,Close,High,Low,Open,Volume
Ticker,TTE,TTE,TTE,TTE,TTE
Date,,,,,
1991-10-25,2.5354669094085693,2.550469672186135,2.4754558582983073,2.5054613838534383,15468800
1991-10-28,2.4904587268829346,2.5504697805427643,2.475455963467977,2.535467017127807,2785800
1991-10-29,2.4754550457000732,2.5054605614055285,2.4604522878473456,2.4754550457000732,2518400
1991-10-30,2.5354669094085693,2.5354669094085693,2.4754558582983073,2.490458621075873,2818600
1991-10-31,2.670491933822632,2.7155002248421143,2.5054615334178623,2.5204642970910234,5662000
1991-11-01,2.6854939460754395,2.730502224501285,2.6404856676495942,2.6704911866001577,3684600
1991-11-04,2.670491933822632,2.670491933822632,2.64048640647631,2.6554891701494707,1641000
1991-11-05,2.6254830360412598,2.65548855645316,2.6254830360412598,2.65548855645316,751000
1991-11-06,2.6254830360412598,2.6254830360412598,2.59547751562936,2.6254830360412598,589000
1991-11-07,2.7605082988739014,2.7605082988739014,2.6254834364289823,2.6254834364289823,3738600
1991-11-08,2.715498924255371,2.8055154631809636,2.6404851418173774,2.8055154631809636,5527400
1991-11-11,2.715498924255371,2.7605071937181673,2.715498924255371,2.7455044372305686,1045200
1991-11-12,2.82051944732666,2.82051944732666,2.76050839525588,2.76050839525588,1833000
1991-11-13,2.9255383014678955,2.9405410619882435,2.790513456784762,2.790513456784762,4418000
1991-11-14,3.045560598373413,3.075566121510097,3.000552313668387,3.045560598373413,5054800
1991-11-15,2.82051944732666,2.9855498405213052,2.76050839525588,2.9855498405213052,2959600
1991-11-18,2.9255383014678955,2.955543822508592,2.80551621730511,2.8505244988661547,2685200
1991-11-19,2.8355214595794678,2.865526977670256,2.7755104233978916,2.8355214595794678,2549800
1991-11-20,2.775510311126709,2.8355213448808,2.775510311126709,2.8355213448808,1403600
1991-11-21,2.7605082988739014,2.805516586355541,2.7455055363800214,2.7605082988739014,1922800
1991-11-22,2.7305026054382324,2.745505367006574,2.7004970823015486,2.745505367006574,1252800
